2, 52656, Note_off_c, 0, 65, 64
2, 53237, Note_on_c, 0, 53, 76
2, 53337, Note_off_c, 0, 53, 64
2, 53755, Note_on_c, 0, 60, 107
2, 53856, Note_off_c, 0, 60, 64
2, 54456, Note_on_c, 0, 48, 90
2, 54556, Note_off_c, 0, 48, 64
2, 54941, Note_on_c, 0, 72, 75
2, 55056, Note_off_c, 0, 72, 64
2, 55152, Note_on_c, 0, 70, 73
2, 55276, Note_off_c, 0, 70, 64
2, 55359, Note_on_c, 0, 67, 75
2, 55435, Note_off_c, 0, 67, 64
2, 55579, Note_on_c, 0, 64, 80
2, 55637, Note_off_c, 0, 64, 64
2, 57062, Note_on_c, 0, 36, 72
2, 57138, Note_off_c, 0, 36, 64
2, 57527, Note_on_c, 0, 39, 68
2, 57570, Note_off_c, 0, 39, 64
2, 58305, Note_on_c, 0, 51, 64
2, 58400, Note_off_c, 0, 51, 64
2, 58804, Note_on_c, 0, 72, 75
2, 58924, Note_off_c, 0, 72, 64
2, 58996, Note_on_c, 0, 70, 64
2, 59154, Note_off_c, 0, 70, 64
2, 59212, Note_on_c, 0, 67, 74
2, 59322, Note_off_c, 0, 67, 64
2, 59433, Note_on_c, 0, 41, 77
2, 59438, Note_on_c, 0, 65, 83
2, 59524, Note_off_c, 0, 65, 64
2, 59548, Note_off_c, 0, 41, 64
2, 61435, Note_on_c, 0, 36, 79
2, 61540, Note_off_c, 0, 36, 64
2, 62169, Note_on_c, 0, 48, 76
2, 62284, Note_off_c, 0, 48, 64
2, 62654, Note_on_c, 0, 72, 74
2, 62783, Note_off_c, 0, 72, 64
2, 62855, Note_on_c, 0, 70, 61
2, 62970, Note_off_c, 0, 70, 64
2, 63081, Note_on_c, 0, 67, 62
2, 63234, Note_off_c, 0, 67, 64
2, 63297, Note_on_c, 0, 64, 73
2, 63402, Note_off_c, 0, 64, 64
2, 64727, Note_on_c, 0, 48, 72
2, 64785, Note_off_c, 0, 48, 64
2, 65212, Note_on_c, 0, 39, 77
2, 65318, Note_off_c, 0, 39, 64
2, 65985, Note_on_c, 0, 51, 70
2, 66100, Note_off_c, 0, 51, 64
2, 66479, Note_on_c, 0, 72, 72
2, 66604, Note_off_c, 0, 72, 64
2, 66722, Note_on_c, 0, 70, 60
2, 66846, Note_off_c, 0, 70, 64
2, 66962, Note_on_c, 0, 67, 54
2, 67038, Note_off_c, 0, 67, 64
2, 67197, Note_on_c, 0, 65, 73
2, 67203, Note_on_c, 0, 53, 74
2, 67254, Note_off_c, 0, 65, 64
2, 67284, Note_off_c, 0, 53, 64
2, 67896, Note_on_c, 0, 69, 78
2, 68037, Note_off_c, 0, 69, 64
2, 68396, Note_on_c, 0, 57, 85
2, 68526, Note_off_c, 0, 57, 64
2, 68642, Note_on_c, 0, 70, 80
2, 68766, Note_off_c, 0, 70, 64
2, 68857, Note_on_c, 0, 72, 77
2, 68986, Note_off_c, 0, 72, 64
2, 69105, Note_on_c, 0, 36, 75
2, 69191, Note_off_c, 0, 36, 64
2, 69835, Note_on_c, 0, 48, 74
2, 69930, Note_off_c, 0, 48, 64
2, 70320, Note_on_c, 0, 60, 72
2, 70444, Note_off_c, 0, 60, 64
2, 70540, Note_on_c, 0, 58, 63
2, 70646, Note_off_c, 0, 58, 64
2, 70747, Note_on_c, 0, 55, 53
2, 70818, Note_off_c, 0, 55, 64
2, 70949, Note_on_c, 0, 52, 76
2, 71059, Note_off_c, 0, 52, 64
2, 71707, Note_on_c, 0, 48, 68
2, 71769, Note_off_c, 0, 48, 64
2, 72393, Note_on_c, 0, 36, 70
2, 72460, Note_off_c, 0, 36, 64
2, 72893, Note_on_c, 0, 39, 66
2, 72955, Note_off_c, 0, 39, 64
2, 73694, Note_on_c, 0, 51, 58
2, 73771, Note_off_c, 0, 51, 64
2, 74174, Note_on_c, 0, 60, 70
2, 74284, Note_off_c, 0, 60, 64
2, 74385, Note_on_c, 0, 58, 52
2, 74553, Note_off_c, 0, 58, 64
2, 74620, Note_on_c, 0, 55, 59
2, 74683, Note_off_c, 0, 55, 64
2, 74813, Note_on_c, 0, 41, 76
2, 74814, Note_on_c, 0, 53, 77
2, 74884, Note_off_c, 0, 53, 64
2, 74913, Note_off_c, 0, 41, 64
2, 76728, Note_on_c, 0, 36, 72
2, 76828, Note_off_c, 0, 36, 64
2, 77241, Note_on_c, 0, 48, 68
2, 77337, Note_off_c, 0, 48, 64
2, 77477, Note_on_c, 0, 72, 79
2, 77582, Note_off_c, 0, 72, 64
2, 77923, Note_on_c, 0, 72, 73
2, 78038, Note_off_c, 0, 72, 64
2, 78163, Note_on_c, 0, 70, 64
2, 78259, Note_off_c, 0, 70, 64
2, 78394, Note_on_c, 0, 67, 54
2, 78470, Note_off_c, 0, 67, 64
2, 78609, Note_on_c, 0, 64, 77
2, 78729, Note_off_c, 0, 64, 64
2, 79397, Note_on_c, 0, 39, 70
2, 79497, Note_off_c, 0, 39, 64
2, 80558, Note_on_c, 0, 41, 77
2, 80673, Note_off_c, 0, 41, 64
2, 81321, Note_on_c, 0, 53, 75
2, 81417, Note_off_c, 0, 53, 64
2, 82003, Note_on_c, 0, 41, 79
2, 82104, Note_off_c, 0, 41, 64
2, 82517, Note_on_c, 0, 43, 81
2, 82627, Note_off_c, 0, 43, 64
2, 83237, Note_on_c, 0, 31, 97
2, 83294, Note_off_c, 0, 31, 64
2, 84461, Note_on_c, 0, 84, 86
2, 84528, Note_off_c, 0, 84, 64
2, 85181, Note_on_c, 0, 84, 83
2, 85262, Note_off_c, 0, 84, 64
2, 85656, Note_on_c, 0, 84, 75
2, 85766, Note_off_c, 0, 84, 64
2, 85867, Note_on_c, 0, 82, 66
2, 85958, Note_off_c, 0, 82, 64
2, 86309, Note_on_c, 0, 76, 79
2, 86409, Note_off_c, 0, 76, 64
2, 87815, Note_on_c, 0, 79, 76
2, 87872, Note_off_c, 0, 79, 64
2, 88295, Note_on_c, 0, 82, 79
2, 88338, Note_off_c, 0, 82, 64
2, 88977, Note_on_c, 0, 82, 83
2, 89073, Note_off_c, 0, 82, 64
2, 89490, Note_on_c, 0, 82, 77
2, 89557, Note_off_c, 0, 82, 64
2, 90004, Note_on_c, 0, 82, 65
2, 90080, Note_off_c, 0, 82, 64
2, 90244, Note_on_c, 0, 80, 88
2, 90335, Note_off_c, 0, 80, 64
2, 90921, Note_on_c, 0, 77, 72
2, 90964, Note_off_c, 0, 77, 64
2, 92116, Note_on_c, 0, 72, 84
2, 92236, Note_off_c, 0, 72, 64
2, 92874, Note_on_c, 0, 84, 83
2, 92980, Note_off_c, 0, 84, 64
2, 93383, Note_on_c, 0, 84, 76
2, 93498, Note_off_c, 0, 84, 64
2, 93604, Note_on_c, 0, 82, 57
2, 93709, Note_off_c, 0, 82, 64
2, 93815, Note_on_c, 0, 79, 60
